t,intr_x,intr_y,intr_z,def0_x,def0_y,def0_z,def1_x,def1_y,def1_z,event
3.0,-299.0302734375,-1.96307192723566e-09,-137.25816345214844,-8.039687156677246,-4.539740085601807,-3.021030902862549,-8.12012767791748,4.455231189727783,-2.9810380935668945,
3.1,-319.2626953125,-1.9488182179117075e-09,-146.21751403808594,-8.400285720825195,-4.5382795333862305,-3.020451068878174,-8.480743408203125,4.447361946105957,-2.98046612739563,
3.2,-318.904296875,-1.989509668121059e-09,-145.5054473876953,-8.778875350952148,-4.536874294281006,-3.0198729038238525,-8.859335899353027,4.43950891494751,-2.9798948764801025,
3.3000000000000003,-328.91497802734375,-2.0456105698229976e-09,-149.79566955566406,-9.06083869934082,-4.535900115966797,-3.0194597244262695,-9.141297340393066,4.433913230895996,-2.9794867038726807,
3.4000000000000004,-349.11065673828125,-2.06073846875654e-09,-158.73025512695312,-9.457615852355957,-4.534618854522705,-3.0189030170440674,-9.538064956665039,4.426372528076172,-2.978936195373535,
3.5,-348.72711181640625,-1.9933261707905103e-09,-158.01268005371094,-9.837002754211426,-4.533479690551758,-3.01839280128479,-9.917435646057129,4.419491291046143,-2.97843074798584,
3.6,-358.6148681640625,-1.8519795697002905e-09,-162.109375,-10.198925971984863,-4.532459735870361,-3.017925262451172,-10.279340744018555,4.413207054138184,-2.977966785430908,
3.7,-368.48345947265625,-1.603958965645802e-09,-166.1859588623047,-10.57866096496582,-4.531451225280762,-3.0174505710601807,-10.65905475616455,4.406880855560303,-2.977496862411499,
3.8000000000000003,-388.66510009765625,-1.4277214965829899e-09,-175.15374755859375,-10.923187255859375,-4.530581951141357,-3.0170342922210693,-11.003561973571777,4.4013566970825195,-2.9770829677581787,
3.9000000000000004,-388.23931884765625,-1.2887070299782977e-09,-174.4148406982422,-11.303157806396484,-4.52966833114624,-3.016587495803833,-11.383505821228027,4.395483493804932,-2.9766387939453125,
4.0,-408.4065246582031,-1.1126988219700706e-09,-183.38357543945312,-11.647859573364258,-4.528877258300781,-3.016193151473999,-11.772379875183105,4.38969612121582,-2.976196765899658,
4.1000000000000005,-418.2662658691406,-1.0299048280870693e-09,-187.49957275390625,-12.019147872924805,-4.528059482574463,-3.015777587890625,-12.09945011138916,4.384992599487305,-2.9758336544036865,
4.2,-417.8307800292969,-9.879718154692796e-10,-186.7818145751953,-12.399341583251953,-4.5272536277771,-3.0153605937957764,-12.479616165161133,4.379703998565674,-2.975419282913208,
4.3,-427.6424865722656,-9.935877676170435e-10,-190.8427276611328,-12.779586791992188,-4.526481628417969,-3.014951705932617,-12.859833717346191,4.374597072601318,-2.97501277923584,
4.4,-447.8531494140625,-1.1270553379461035e-09,-199.92800903320312,-13.10680866241455,-4.5258378982543945,-3.0146074295043945,-13.18703556060791,4.370332717895508,-2.974668502807617,
4.5,-457.6872863769531,-1.3243952601271758e-09,-204.047119140625,-13.478278160095215,-4.525128364562988,-3.014219284057617,-13.602706909179688,4.365077495574951,-2.9742376804351807,
4.6000000000000005,-457.2277526855469,-1.5125731778198315e-09,-203.33245849609375,-13.858627319335938,-4.524424076080322,-3.0138299465179443,-13.938804626464844,4.360954761505127,-2.973893404006958,
4.7,-477.33837890625,-1.7190964207713932e-09,-212.28770446777344,-14.203618049621582,-4.5238037109375,-3.0134782791137695,-14.283771514892578,4.356837272644043,-2.9735443592071533,
4.800000000000001,-476.8434753417969,-1.9687107499777312e-09,-211.5366973876953,-14.601699829101562,-4.523107051849365,-3.0130815505981445,-14.681829452514648,4.352217674255371,-2.9731476306915283,
4.9,-497.04302978515625,-2.239763707834186e-09,-220.64366149902344,-14.973258972167969,-4.522473335266113,-3.0127105712890625,-15.053372383117676,4.348025321960449,-2.972776412963867,
5.0,-506.9391174316406,-2.560050171851458e-09,-224.8974609375,-15.300606727600098,-4.521926403045654,-3.012385845184326,-15.380685806274414,4.344423294067383,-2.972454071044922,
5.1000000000000005,-516.7425537109375,-2.933726594989139e-09,-229.02061462402344,-15.636801719665527,-4.521380424499512,-3.012059211730957,-15.716858863830566,4.340806484222412,-2.97212815284729,
5.2,-516.2283325195312,-3.255265612622793e-09,-228.27197265625,-16.02608299255371,-4.520758628845215,-3.01168155670166,-16.10612678527832,4.3367228507995605,-2.971749782562256,
5.300000000000001,-536.3486938476562,-3.467406362034353e-09,-237.28697204589844,-16.397706985473633,-4.520177841186523,-3.0113213062286377,-16.47768211364746,4.3329243659973145,-2.9713897705078125,
5.4,-546.2041015625,-3.5567080391984973e-09,-241.50509643554688,-16.733938217163086,-4.519665718078613,-3.010995388031006,-16.813913345336914,4.329564571380615,-2.9710638523101807,
5.5,-556.0039672851562,-3.635022283177136e-09,-245.6490020751953,-17.061321258544922,-4.519171714782715,-3.0106773376464844,-17.14129638671875,4.326361656188965,-2.97074818611145,
5.6000000000000005,-565.8396606445312,-3.7843332911791094e-09,-249.84925842285156,-17.397552490234375,-4.518677234649658,-3.010359525680542,-17.477527618408203,4.323139667510986,-2.9704315662384033,
5.7,-565.3190307617188,-3.973158246850517e-09,-249.1218719482422,-17.778024673461914,-4.518123626708984,-3.010000467300415,-17.857999801635742,4.319572925567627,-2.9700725078582764,
